subject	session	task	run	n_samples	missing_samples	missing_pct	interpolated_samples	interpolated_pct	missing_reason	loss_rate	loss_event_count	loss_gap_len_mean	loss_gap_len_median	loss_gap_len_std	loss_gap_len_cv	loss_gap_len_p90	loss_gap_len_max	contig_run_len_mean	contig_run_len_std	contig_run_len_cv
sub-monkeyc	ses-day348	pressing	run-02	861895	3270	0.38	3270	0.38	occasional packet loss due to varying wireless conditions	0.003794	1774	1.843	2	2.042	1.108	2	46	483.732	500.014	1.034
sub-monkeyc	ses-day350	rest	run-01	218649	1603	0.73	1603	0.73	occasional packet loss due to varying wireless conditions	0.007331	847	1.893	2	0.511	0.27	2	6	255.95	268.178	1.048
sub-monkeyc	ses-day350	pressing	run-01	633358	3199	0.51	3199	0.51	occasional packet loss due to varying wireless conditions	0.005051	1812	1.765	2	0.487	0.276	2	8	347.578	335.571	0.965
sub-monkeyc	ses-day350	listening	run-01	483985	3578	0.74	3578	0.74	occasional packet loss due to varying wireless conditions	0.007393	1942	1.842	2	0.449	0.244	2	4	247.25	248.594	1.005
sub-monkeyc	ses-day350	listening	run-02	481019	3424	0.71	3424	0.71	occasional packet loss due to varying wireless conditions	0.007118	1863	1.838	2	0.42	0.229	2	4	256.22	261.575	1.021
sub-monkeyc	ses-day350	listening	run-03	497513	3675	0.74	3675	0.74	occasional packet loss due to varying wireless conditions	0.007387	2006	1.832	2	0.425	0.232	2	6	246.058	243.745	0.991
sub-monkeyc	ses-day350	listening	run-04	479999	3601	0.75	3601	0.75	occasional packet loss due to varying wireless conditions	0.007502	1955	1.842	2	0.441	0.239	2	4	243.557	249.299	1.024
sub-monkeyc	ses-day355	rest	run-01	238543	1552	0.65	1552	0.65	occasional packet loss due to varying wireless conditions	0.006506	849	1.828	2	0.505	0.276	2	10	278.813	264.997	0.95
sub-monkeyc	ses-day355	pressing	run-01	847815	5477	0.65	5477	0.65	occasional packet loss due to varying wireless conditions	0.00646	2962	1.849	2	0.445	0.24	2	4	284.286	289.757	1.019
sub-monkeyc	ses-day355	listening	run-01	474755	3122	0.66	3122	0.66	occasional packet loss due to varying wireless conditions	0.006576	1687	1.851	2	0.419	0.226	2	4	279.403	276.011	0.988
sub-monkeyc	ses-day355	listening	run-02	469940	2533	0.54	2533	0.54	occasional packet loss due to varying wireless conditions	0.00539	1398	1.812	2	0.446	0.246	2	4	334.101	325.8	0.975
sub-monkeyc	ses-day355	listening	run-03	483823	3509	0.73	3509	0.73	occasional packet loss due to varying wireless conditions	0.007253	1909	1.838	2	0.431	0.235	2	4	251.473	256.44	1.02
sub-monkeyc	ses-day355	listening	run-04	500409	1609	0.32	1609	0.32	occasional packet loss due to varying wireless conditions	0.003215	984	1.635	2	0.49	0.3	2	4	506.396	468.36	0.925
sub-monkeyc	ses-day356	rest	run-01	216375	1110	0.51	1110	0.51	occasional packet loss due to varying wireless conditions	0.00513	628	1.768	2	0.455	0.257	2	4	342.234	322.578	0.943
sub-monkeyc	ses-day356	reaching	run-01	468245	3197	0.68	3197	0.68	occasional packet loss due to varying wireless conditions	0.006828	1548	2.065	2	2.25	1.09	2	70	300.225	307.442	1.024
sub-monkeyc	ses-day356	reaching	run-02	708685	4624	0.65	4624	0.65	occasional packet loss due to varying wireless conditions	0.006525	2499	1.85	2	0.419	0.226	2	4	281.624	284.544	1.01
sub-monkeyc	ses-day356	pressing	run-01	524212	6691	1.28	6691	1.28	occasional packet loss due to varying wireless conditions	0.012764	2894	2.312	2	3.254	1.407	2	62	178.764	212.764	1.19
sub-monkeyc	ses-day356	pressing	run-02	299321	4969	1.66	4969	1.66	occasional packet loss due to varying wireless conditions	0.016601	1569	3.167	2	46.723	14.753	2	1852	187.485	197.026	1.051
sub-monkeyc	ses-day356	pressing	run-03	611817	4734	0.77	4734	0.77	occasional packet loss due to varying wireless conditions	0.007738	2390	1.981	2	1.099	0.555	2	14	253.903	265.892	1.047
sub-monkeyc	ses-day362	rest	run-01	181135	862	0.48	862	0.48	occasional packet loss due to varying wireless conditions	0.004759	494	1.745	2	0.517	0.296	2	6	364.188	367.065	1.008
sub-monkeyc	ses-day362	rest	run-02	63853	360	0.56	360	0.56	occasional packet loss due to varying wireless conditions	0.005638	198	1.818	2	0.458	0.252	2	4	319.06	320.469	1.004
sub-monkeyc	ses-day365	rest	run-01	185799	583	0.31	583	0.31	occasional packet loss due to varying wireless conditions	0.003138	342	1.705	2	0.469	0.275	2	3	539.988	544.162	1.008
sub-monkeyc	ses-day365	pressing	run-01	567231	3144	0.55	3144	0.55	occasional packet loss due to varying wireless conditions	0.005543	1684	1.867	2	0.62	0.332	2	10	334.77	330.325	0.987
sub-monkeyc	ses-day365	pressing	run-02	750953	21533	2.87	21533	2.87	occasional packet loss due to varying wireless conditions	0.028674	8993	2.394	2	2.265	0.946	2	78	81.101	138.258	1.705
sub-monkeyc	ses-day368	rest	run-01	188541	1514	0.8	1514	0.8	occasional packet loss due to varying wireless conditions	0.00803	808	1.874	2	0.412	0.22	2	4	231.183	250.844	1.085
sub-monkeyc	ses-day368	pressing	run-01	1942953	19465	1	19465	1	occasional packet loss due to varying wireless conditions	0.010018	10290	1.892	2	0.453	0.24	2	20	186.91	231.613	1.239
sub-monkeyc	ses-day368	pressing	run-02	903701	7762	0.86	7762	0.86	occasional packet loss due to varying wireless conditions	0.008589	4119	1.884	2	0.392	0.208	2	4	217.461	216.939	0.998
sub-monkeyc	ses-day368	pressing	run-03	889979	17328	1.95	17328	1.95	occasional packet loss due to varying wireless conditions	0.01947	7874	2.201	2	15.519	7.052	2	1376	110.813	157.946	1.425
sub-monkeyc	ses-day368	pressing	run-04	1112141	12913	1.16	12913	1.16	occasional packet loss due to varying wireless conditions	0.011611	6376	2.025	2	1.094	0.54	2	16	172.374	178.29	1.034
sub-monkeyc	ses-day369	rest	run-01	181465	2666	1.47	2666	1.47	occasional packet loss due to varying wireless conditions	0.014692	1309	2.037	2	1.214	0.596	2	30	136.488	136.123	0.997
sub-monkeyc	ses-day369	reaching	run-01	379089	1717	0.45	1717	0.45	occasional packet loss due to varying wireless conditions	0.004529	950	1.807	2	1.066	0.59	2	30	396.816	390.42	0.984
sub-monkeyc	ses-day369	reaching	run-02	528923	3295	0.62	3295	0.62	occasional packet loss due to varying wireless conditions	0.00623	1800	1.831	2	0.415	0.226	2	4	291.853	288.043	0.987
sub-monkeyc	ses-day371	rest	run-01	181185	1391	0.77	1391	0.77	occasional packet loss due to varying wireless conditions	0.007677	755	1.842	2	0.399	0.217	2	4	237.823	241.505	1.015
sub-monkeyc	ses-day371	sep	run-01	72149	573	0.79	573	0.79	occasional packet loss due to varying wireless conditions	0.007942	307	1.866	2	0.393	0.211	2	4	232.39	221.359	0.953
sub-monkeyc	ses-day371	sep	run-02	64495	516	0.8	516	0.8	occasional packet loss due to varying wireless conditions	0.008001	273	1.89	2	0.487	0.258	2	4	233.5	263.162	1.127
sub-monkeyc	ses-day378	rest	run-01	182125	1094	0.6	1094	0.6	occasional packet loss due to varying wireless conditions	0.006007	594	1.842	2	0.455	0.247	2	4	304.254	294.059	0.966
sub-monkeyc	ses-day379	rest	run-01	182237	1504	0.83	1504	0.83	occasional packet loss due to varying wireless conditions	0.008253	802	1.875	2	0.392	0.209	2	4	225.072	214.488	0.953
sub-monkeyc	ses-day383	rest	run-01	184939	2131	1.15	2131	1.15	occasional packet loss due to varying wireless conditions	0.011523	1103	1.932	2	0.366	0.19	2	4	165.587	181.18	1.094
sub-monkeyc	ses-day384	rest	run-01	180763	1674	0.93	1674	0.93	occasional packet loss due to varying wireless conditions	0.009261	816	2.051	2	0.714	0.348	2	6	219.203	232.001	1.058
sub-monkeyc	ses-day385	rest	run-01	182791	1770	0.97	1770	0.97	occasional packet loss due to varying wireless conditions	0.009683	942	1.879	2	0.357	0.19	2	4	191.963	183.656	0.957
sub-monkeyc	ses-day385	reaching	run-01	433893	3443	0.79	3443	0.79	occasional packet loss due to varying wireless conditions	0.007935	1868	1.843	2	0.422	0.229	2	4	230.31	221.673	0.962
sub-monkeyc	ses-day385	reaching	run-02	537127	3428	0.64	3428	0.64	occasional packet loss due to varying wireless conditions	0.006382	1849	1.854	2	0.396	0.214	2	4	288.486	285.424	0.989
sub-monkeyc	ses-day385	listening	run-01	449439	3395	0.76	3395	0.76	occasional packet loss due to varying wireless conditions	0.007554	1802	1.884	2	0.582	0.309	2	18	247.39	270.754	1.094
sub-monkeyc	ses-day385	listening	run-02	631343	4953	0.78	4953	0.78	occasional packet loss due to varying wireless conditions	0.007845	2435	2.034	2	1.411	0.694	2	20	257.139	271.06	1.054
sub-monkeyc	ses-day386	rest	run-01	182369	1105	0.61	1105	0.61	occasional packet loss due to varying wireless conditions	0.006059	611	1.809	2	0.486	0.269	2	6	296.183	286.268	0.967
sub-monkeyc	ses-day389	rest	run-01	180973	1023	0.57	1023	0.57	occasional packet loss due to varying wireless conditions	0.005653	554	1.847	2	0.524	0.284	2	4	324.234	342.017	1.055
sub-monkeyc	ses-day393	rest	run-01	180641	1587	0.88	1587	0.88	occasional packet loss due to varying wireless conditions	0.008785	831	1.91	2	0.434	0.227	2	6	215.209	223.169	1.037
sub-monkeyc	ses-day396	rest	run-01	180889	1522	0.84	1522	0.84	occasional packet loss due to varying wireless conditions	0.008414	818	1.861	2	0.414	0.222	2	4	219.007	223.078	1.019
sub-monkeyc	ses-day396	reaching	run-01	410615	4032	0.98	4032	0.98	occasional packet loss due to varying wireless conditions	0.009819	2058	1.959	2	1.144	0.584	2	48	197.466	208.472	1.056
sub-monkeyc	ses-day396	reaching	run-02	601491	4458	0.74	4458	0.74	occasional packet loss due to varying wireless conditions	0.007412	2372	1.879	2	0.466	0.248	2	8	251.594	268.837	1.069
sub-monkeyc	ses-day397	rest	run-01	188265	1827	0.97	1827	0.97	occasional packet loss due to varying wireless conditions	0.009704	935	1.954	2	0.554	0.284	2	8	199.186	239.982	1.205
sub-monkeyc	ses-day397	pressing	run-01	455215	6308	1.39	6308	1.39	occasional packet loss due to varying wireless conditions	0.013857	2595	2.431	2	25.912	10.66	2	1322	172.923	180.544	1.044
sub-monkeyc	ses-day397	pressing	run-02	604171	7185	1.19	7185	1.19	occasional packet loss due to varying wireless conditions	0.011892	3710	1.937	2	0.528	0.273	2	24	160.869	230.155	1.431
sub-monkeyc	ses-day397	pressing	run-03	434247	9100	2.1	9100	2.1	occasional packet loss due to varying wireless conditions	0.020956	3692	2.465	2	27.07	10.983	2	1644	115.122	120.314	1.045
sub-monkeyc	ses-day397	pressing	run-04	447261	5410	1.21	5410	1.21	occasional packet loss due to varying wireless conditions	0.012096	1936	2.794	2	40.086	14.345	2	1766	228.111	241.558	1.059
sub-monkeyc	ses-day397	pressing	run-05	355545	4541	1.28	4541	1.28	occasional packet loss due to varying wireless conditions	0.012772	2222	2.044	2	1.589	0.778	2	52	157.897	302.063	1.913
sub-monkeyc	ses-day397	pressing	run-06	747881	7758	1.04	7758	1.04	occasional packet loss due to varying wireless conditions	0.010373	3842	2.019	2	1.648	0.816	2	92	192.59	279.156	1.449
sub-monkeyc	ses-day400	rest	run-01	171285	2650	1.55	2650	1.55	occasional packet loss due to varying wireless conditions	0.015471	812	3.264	2	33.285	10.199	2	948	207.423	244.123	1.177
sub-monkeyc	ses-day403	rest	run-01	237991	958	0.4	958	0.4	occasional packet loss due to varying wireless conditions	0.004025	539	1.777	2	0.567	0.319	2	6	438.95	393.975	0.898
sub-monkeyc	ses-day403	pressing	run-01	1815623	17726	0.98	17726	0.98	occasional packet loss due to varying wireless conditions	0.009763	8466	2.094	2	19.765	9.44	2	1820	212.342	230.653	1.086
sub-monkeyc	ses-day403	pressing	run-02	1034831	8680	0.84	8680	0.84	occasional packet loss due to varying wireless conditions	0.008388	4160	2.087	2	2.011	0.964	2	74	246.612	356.345	1.445
sub-monkeyc	ses-day403	pressing	run-03	231319	4969	2.15	4969	2.15	occasional packet loss due to varying wireless conditions	0.021481	1657	2.999	2	39.644	13.22	2	1616	136.52	183.058	1.341
sub-monkeyc	ses-day404	rest	run-01	240617	1717	0.71	1717	0.71	occasional packet loss due to varying wireless conditions	0.007136	910	1.887	2	1.421	0.753	2	42	262.239	256.51	0.978
sub-monkeyc	ses-day404	rest	run-02	216337	3253	1.5	3253	1.5	occasional packet loss due to varying wireless conditions	0.015037	1041	3.125	2	35.092	11.23	2	1134	204.495	306.311	1.498
sub-monkeyc	ses-day407	rest	run-01	180951	1608	0.89	1608	0.89	occasional packet loss due to varying wireless conditions	0.008886	853	1.885	2	0.37	0.196	2	4	210.004	228.811	1.09
sub-monkeyc	ses-day407	pressing	run-01	1737093	23709	1.36	23709	1.36	occasional packet loss due to varying wireless conditions	0.013649	11797	2.01	2	2.103	1.046	2	208	145.227	190.238	1.31
sub-monkeyc	ses-day407	pressing	run-02	729027	7489	1.03	7489	1.03	occasional packet loss due to varying wireless conditions	0.010273	3323	2.254	2	19.053	8.454	2	1100	217.069	239.672	1.104
sub-monkeyc	ses-day410	rest	run-01	180847	1450	0.8	1450	0.8	occasional packet loss due to varying wireless conditions	0.008018	776	1.869	2	0.384	0.206	2	4	230.884	226.932	0.983
sub-monkeyc	ses-day410	sep	run-01	66925	526	0.79	526	0.79	occasional packet loss due to varying wireless conditions	0.00786	280	1.879	2	0.358	0.191	2	4	236.295	238.506	1.009
sub-monkeyc	ses-day410	sep	run-02	62993	669	1.06	669	1.06	occasional packet loss due to varying wireless conditions	0.01062	346	1.934	2	0.491	0.254	2	6	179.608	201.286	1.121
sub-monkeyc	ses-day413	rest	run-01	258431	1989	0.77	1989	0.77	occasional packet loss due to varying wireless conditions	0.007696	1082	1.838	2	0.424	0.231	2	4	236.789	247.85	1.047
sub-monkeyc	ses-day413	reaching	run-01	552379	3287	0.6	3287	0.6	occasional packet loss due to varying wireless conditions	0.005951	1824	1.802	2	0.467	0.259	2	4	300.872	313.047	1.04
sub-monkeyc	ses-day413	reaching	run-02	612593	5724	0.93	5724	0.93	occasional packet loss due to varying wireless conditions	0.009344	3008	1.903	2	0.401	0.211	2	4	201.685	213.852	1.06
sub-monkeyc	ses-day418	rest	run-01	233419	1950	0.84	1950	0.84	occasional packet loss due to varying wireless conditions	0.008354	1045	1.866	2	0.488	0.262	2	6	221.29	232.868	1.052
sub-monkeyc	ses-day418	listening	run-01	547215	3110	0.57	3110	0.57	occasional packet loss due to varying wireless conditions	0.005683	1738	1.789	2	0.454	0.254	2	4	312.884	311.405	0.995
sub-monkeyc	ses-day418	listening	run-02	480261	4393	0.91	4393	0.91	occasional packet loss due to varying wireless conditions	0.009147	2332	1.884	2	0.442	0.235	2	6	203.973	221.777	1.087
sub-monkeyc	ses-day418	listening	run-03	508180	3370	0.66	3370	0.66	occasional packet loss due to varying wireless conditions	0.006632	1830	1.842	2	0.501	0.272	2	6	275.702	282.164	1.023
sub-monkeyc	ses-day418	listening	run-04	533903	3535	0.66	3535	0.66	occasional packet loss due to varying wireless conditions	0.006621	1915	1.846	2	0.417	0.226	2	4	276.81	270.217	0.976
sub-monkeyc	ses-day420	rest	run-01	404543	3763	0.93	3763	0.93	occasional packet loss due to varying wireless conditions	0.009302	1985	1.896	2	0.401	0.212	2	6	201.803	217.137	1.076
sub-monkeyc	ses-day420	pressing	run-01	178379	1803	1.01	1803	1.01	occasional packet loss due to varying wireless conditions	0.010108	956	1.886	2	0.43	0.228	2	6	184.51	202.775	1.099
sub-monkeyc	ses-day420	pressing	run-02	2808607	17317	0.62	17317	0.62	occasional packet loss due to varying wireless conditions	0.006166	9471	1.828	2	0.495	0.271	2	8	294.689	330.836	1.123
sub-monkeyc	ses-day426	rest	run-01	233661	1499	0.64	1499	0.64	occasional packet loss due to varying wireless conditions	0.006415	828	1.81	2	0.436	0.241	2	4	280.051	285.598	1.02
sub-monkeyc	ses-day426	reaching	run-01	647161	3664	0.57	3664	0.57	occasional packet loss due to varying wireless conditions	0.005662	2013	1.82	2	0.443	0.243	2	4	319.512	325.586	1.019
sub-monkeyc	ses-day426	reaching	run-02	889465	5946	0.67	5946	0.67	occasional packet loss due to varying wireless conditions	0.006685	3207	1.854	2	0.436	0.235	2	6	275.411	264.244	0.959
sub-monkeyc	ses-day426	pressing	run-01	2822187	14747	0.52	14747	0.52	occasional packet loss due to varying wireless conditions	0.005225	8301	1.777	2	0.451	0.254	2	4	338.164	347.861	1.029
sub-monkeyc	ses-day427	rest	run-01	182097	1469	0.81	1469	0.81	occasional packet loss due to varying wireless conditions	0.008067	772	1.903	2	0.49	0.258	2	8	233.671	240.666	1.03
sub-monkeyc	ses-day432	rest	run-01	318727	2233	0.7	2233	0.7	occasional packet loss due to varying wireless conditions	0.007006	1207	1.85	2	0.407	0.22	2	4	261.998	272.112	1.039
sub-monkeyc	ses-day432	listening	run-01	461829	3778	0.82	3778	0.82	occasional packet loss due to varying wireless conditions	0.008181	2038	1.854	2	0.399	0.215	2	4	224.645	227.305	1.012
sub-monkeyc	ses-day432	listening	run-02	464799	3855	0.83	3855	0.83	occasional packet loss due to varying wireless conditions	0.008294	2061	1.87	2	0.411	0.22	2	4	223.542	221.512	0.991
sub-monkeyc	ses-day432	listening	run-03	477594	4443	0.93	4443	0.93	occasional packet loss due to varying wireless conditions	0.009303	2336	1.902	2	0.417	0.219	2	6	202.461	205.651	1.016
sub-monkeyc	ses-day432	listening	run-04	522229	2674	0.51	2674	0.51	occasional packet loss due to varying wireless conditions	0.00512	1489	1.796	2	0.443	0.247	2	4	348.695	336.211	0.964
sub-monkeyc	ses-day432	pressing	run-01	1689351	7345	0.43	7345	0.43	occasional packet loss due to varying wireless conditions	0.004348	4271	1.72	2	0.492	0.286	2	4	393.728	381.174	0.968
sub-monkeyc	ses-day433	rest	run-01	233777	1382	0.59	1382	0.59	occasional packet loss due to varying wireless conditions	0.005912	758	1.823	2	0.436	0.239	2	6	306.186	285.777	0.933
sub-monkeyc	ses-day433	pressing	run-01	697139	5131	0.74	5131	0.74	occasional packet loss due to varying wireless conditions	0.00736	2772	1.851	2	0.399	0.216	2	4	249.552	262.481	1.052
sub-monkeyc	ses-day433	pressing	run-02	752832	4075	0.54	4075	0.54	occasional packet loss due to varying wireless conditions	0.005413	2260	1.803	2	0.429	0.238	2	4	331.162	340.797	1.029
sub-monkeyc	ses-day433	pressing	run-03	1057203	6289	0.59	6289	0.59	occasional packet loss due to varying wireless conditions	0.005949	3519	1.787	2	0.446	0.249	2	4	298.555	293.195	0.982
sub-monkeyc	ses-day439	rest	run-01	244873	769	0.31	769	0.31	occasional packet loss due to varying wireless conditions	0.00314	448	1.717	2	0.557	0.325	2	4	543.661	556.88	1.024
sub-monkeyc	ses-day439	reaching	run-01	632755	4852	0.77	4852	0.77	occasional packet loss due to varying wireless conditions	0.007668	2594	1.87	2	0.397	0.212	2	4	241.966	241.849	1
sub-monkeyc	ses-day439	reaching	run-02	679225	3108	0.46	3108	0.46	occasional packet loss due to varying wireless conditions	0.004576	1767	1.759	2	0.451	0.256	2	4	382.419	363.208	0.95
sub-monkeyc	ses-day439	pressing	run-01	1595359	9504	0.6	9504	0.6	occasional packet loss due to varying wireless conditions	0.005957	5211	1.824	2	0.425	0.233	2	4	304.27	300.956	0.989
sub-monkeyc	ses-day441	rest	run-01	181707	1656	0.91	1656	0.91	occasional packet loss due to varying wireless conditions	0.009114	875	1.893	2	0.373	0.197	2	4	205.538	209.193	1.018
sub-monkeyc	ses-day446	rest	run-01	242629	1964	0.81	1964	0.81	occasional packet loss due to varying wireless conditions	0.008095	1047	1.876	2	0.388	0.207	2	4	229.642	230.045	1.002
sub-monkeyc	ses-day446	listening	run-01	467933	4570	0.98	4570	0.98	occasional packet loss due to varying wireless conditions	0.009766	2420	1.888	2	0.41	0.217	2	4	191.393	195.317	1.021
sub-monkeyc	ses-day446	listening	run-02	473033	3669	0.78	3669	0.78	occasional packet loss due to varying wireless conditions	0.007756	1942	1.889	2	0.455	0.241	2	6	241.567	250.134	1.035
sub-monkeyc	ses-day446	listening	run-03	502379	2554	0.51	2554	0.51	occasional packet loss due to varying wireless conditions	0.005084	1393	1.833	2	1.091	0.595	2	16	358.555	343.171	0.957
sub-monkeyc	ses-day446	listening	run-04	471989	3253	0.69	3253	0.69	occasional packet loss due to varying wireless conditions	0.006892	1753	1.856	2	0.4	0.216	2	4	267.238	264.509	0.99
sub-monkeyc	ses-day446	pressing	run-01	420197	5450	1.3	5450	1.3	occasional packet loss due to varying wireless conditions	0.01297	2146	2.54	2	28.665	11.287	2	1330	193.175	300.514	1.556
sub-monkeyc	ses-day446	pressing	run-02	1255635	10234	0.82	10234	0.82	occasional packet loss due to varying wireless conditions	0.00815	4619	2.216	2	23.408	10.565	2	1592	269.567	273.44	1.014
sub-monkeyc	ses-day446	pressing	run-03	479173	3289	0.69	3289	0.69	occasional packet loss due to varying wireless conditions	0.006864	1758	1.871	2	0.45	0.24	2	6	270.542	273.201	1.01
sub-monkeyc	ses-day452	rest	run-01	242293	1041	0.43	1041	0.43	occasional packet loss due to varying wireless conditions	0.004296	606	1.718	2	0.472	0.275	2	4	397.45	406.488	1.023
sub-monkeyc	ses-day452	reaching	run-01	968749	5603	0.58	5603	0.58	occasional packet loss due to varying wireless conditions	0.005784	3139	1.785	2	0.441	0.247	2	4	306.734	301.522	0.983
sub-monkeyc	ses-day452	reaching	run-02	780085	4631	0.59	4631	0.59	occasional packet loss due to varying wireless conditions	0.005937	2515	1.841	2	0.424	0.23	2	6	308.209	301.119	0.977
sub-monkeyc	ses-day452	pressing	run-01	1421727	9585	0.67	9585	0.67	occasional packet loss due to varying wireless conditions	0.006742	5165	1.856	2	0.433	0.233	2	6	273.353	271.219	0.992
sub-monkeyc	ses-day453	rest	run-01	248648	1335	0.54	1335	0.54	occasional packet loss due to varying wireless conditions	0.005369	734	1.819	2	0.488	0.268	2	6	336.48	334.717	0.995
sub-monkeyc	ses-day453	listening	run-01	463309	2714	0.59	2714	0.59	occasional packet loss due to varying wireless conditions	0.005858	1483	1.83	2	0.446	0.244	2	4	310.374	312.428	1.007
sub-monkeyc	ses-day453	listening	run-02	469155	2924	0.62	2924	0.62	occasional packet loss due to varying wireless conditions	0.006232	1597	1.831	2	0.428	0.234	2	6	291.759	308.473	1.057
sub-monkeyc	ses-day453	listening	run-03	477827	1845	0.39	1845	0.39	occasional packet loss due to varying wireless conditions	0.003861	1058	1.744	2	0.486	0.279	2	4	449.464	454.39	1.011
sub-monkeyc	ses-day453	listening	run-04	470961	2170	0.46	2170	0.46	occasional packet loss due to varying wireless conditions	0.004608	1226	1.77	2	0.456	0.258	2	4	382.063	370.236	0.969
sub-monkeyc	ses-day461	rest	run-01	181445	1973	1.09	1973	1.09	occasional packet loss due to varying wireless conditions	0.010874	1027	1.921	2	0.453	0.236	2	8	174.584	210.433	1.205
sub-monkeyc	ses-day462	rest	run-01	244895	2141	0.87	2141	0.87	occasional packet loss due to varying wireless conditions	0.008743	1135	1.886	2	0.41	0.217	2	6	213.692	212.797	0.996
sub-monkeyc	ses-day462	reaching	run-01	280121	3664	1.31	3664	1.31	occasional packet loss due to varying wireless conditions	0.01308	1702	2.153	2	4.391	2.04	2	166	162.335	196.729	1.212
sub-monkeyc	ses-day462	reaching	run-02	434006	2733	0.63	2733	0.63	occasional packet loss due to varying wireless conditions	0.006297	1435	1.905	2	0.812	0.426	2	18	300.329	319.057	1.062
sub-monkeyc	ses-day462	reaching	run-03	860397	4451	0.52	4451	0.52	occasional packet loss due to varying wireless conditions	0.005173	2516	1.769	2	0.469	0.265	2	4	340.066	335.876	0.988
sub-monkeyc	ses-day462	pressing	run-01	1144665	6492	0.57	6492	0.57	occasional packet loss due to varying wireless conditions	0.005672	3646	1.781	2	0.448	0.251	2	4	312.085	298.448	0.956
sub-monkeyc	ses-day462	pressing	run-02	237287	2849	1.2	2849	1.2	occasional packet loss due to varying wireless conditions	0.012007	866	3.29	2	38.067	11.571	2	1118	270.401	289.355	1.07
sub-monkeyc	ses-day462	pressing	run-03	492635	3636	0.74	3636	0.74	occasional packet loss due to varying wireless conditions	0.007381	1731	2.101	2	1.627	0.775	2	18	282.332	287.592	1.019
sub-monkeyc	ses-day466	rest	run-01	245179	1484	0.61	1484	0.61	occasional packet loss due to varying wireless conditions	0.006053	742	2	2	1.888	0.944	2	44	327.988	340.178	1.037
sub-monkeyc	ses-day466	listening	run-01	511484	1875	0.37	1875	0.37	occasional packet loss due to varying wireless conditions	0.003666	1069	1.754	2	0.568	0.324	2	4	476.27	487.306	1.023
sub-monkeyc	ses-day466	listening	run-02	532015	4171	0.78	4171	0.78	occasional packet loss due to varying wireless conditions	0.00784	2189	1.905	2	0.493	0.259	2	6	241.025	262.282	1.088
sub-monkeyc	ses-day466	listening	run-03	474211	1613	0.34	1613	0.34	occasional packet loss due to varying wireless conditions	0.003401	903	1.786	2	2.02	1.131	2	60	522.785	518.738	0.992
sub-monkeyc	ses-day466	listening	run-04	521639	2609	0.5	2609	0.5	occasional packet loss due to varying wireless conditions	0.005002	1448	1.802	2	0.479	0.266	2	6	358.199	356.66	0.996
sub-monkeyc	ses-day466	pressing	run-01	2332833	15702	0.67	15702	0.67	occasional packet loss due to varying wireless conditions	0.006731	8611	1.823	2	0.446	0.245	2	6	269.058	263.455	0.979
sub-monkeyc	ses-day469	rest	run-01	238889	2198	0.92	2198	0.92	occasional packet loss due to varying wireless conditions	0.009201	1160	1.895	2	0.384	0.203	2	4	203.868	194.396	0.954
sub-monkeyc	ses-day469	reaching	run-01	622607	3847	0.62	3847	0.62	occasional packet loss due to varying wireless conditions	0.006179	2077	1.852	2	0.488	0.264	2	6	297.767	311.346	1.046
sub-monkeyc	ses-day469	reaching	run-02	638385	2732	0.43	2732	0.43	occasional packet loss due to varying wireless conditions	0.00428	1549	1.764	2	0.51	0.289	2	6	410.099	394.562	0.962
sub-monkeyc	ses-day476	rest	run-01	180876	1427	0.79	1427	0.79	occasional packet loss due to varying wireless conditions	0.007889	758	1.883	2	0.509	0.27	2	6	236.428	234.739	0.993
sub-monkeyc	ses-day476	sep	run-01	84093	861	1.02	861	1.02	occasional packet loss due to varying wireless conditions	0.010239	447	1.926	2	0.374	0.194	2	4	185.786	176.398	0.949
sub-monkeyc	ses-day476	sep	run-02	69255	533	0.77	533	0.77	occasional packet loss due to varying wireless conditions	0.007696	279	1.91	2	0.564	0.295	2	8	245.436	254.536	1.037
