subject	session	task	run	trial_number	events_tsv
monkeyc	day300	sep	01	218	sub-monkeyc/ses-day300/ieeg/sub-monkeyc_ses-day300_task-sep_run-01_events.tsv
monkeyc	day300	sep	02	216	sub-monkeyc/ses-day300/ieeg/sub-monkeyc_ses-day300_task-sep_run-02_events.tsv
monkeyc	day301	listening	01	40	sub-monkeyc/ses-day301/ieeg/sub-monkeyc_ses-day301_task-listening_run-01_events.tsv
monkeyc	day301	listening	02	40	sub-monkeyc/ses-day301/ieeg/sub-monkeyc_ses-day301_task-listening_run-02_events.tsv
monkeyc	day301	listening	03	40	sub-monkeyc/ses-day301/ieeg/sub-monkeyc_ses-day301_task-listening_run-03_events.tsv
monkeyc	day301	listening	04	40	sub-monkeyc/ses-day301/ieeg/sub-monkeyc_ses-day301_task-listening_run-04_events.tsv
monkeyc	day301	pressing	01	105	sub-monkeyc/ses-day301/ieeg/sub-monkeyc_ses-day301_task-pressing_run-01_events.tsv
monkeyc	day305	pressing	01	12	sub-monkeyc/ses-day305/ieeg/sub-monkeyc_ses-day305_task-pressing_run-01_events.tsv
monkeyc	day305	pressing	02	80	sub-monkeyc/ses-day305/ieeg/sub-monkeyc_ses-day305_task-pressing_run-02_events.tsv
monkeyc	day307	listening	01	40	sub-monkeyc/ses-day307/ieeg/sub-monkeyc_ses-day307_task-listening_run-01_events.tsv
monkeyc	day307	listening	02	40	sub-monkeyc/ses-day307/ieeg/sub-monkeyc_ses-day307_task-listening_run-02_events.tsv
monkeyc	day307	listening	03	40	sub-monkeyc/ses-day307/ieeg/sub-monkeyc_ses-day307_task-listening_run-03_events.tsv
monkeyc	day307	listening	04	40	sub-monkeyc/ses-day307/ieeg/sub-monkeyc_ses-day307_task-listening_run-04_events.tsv
monkeyc	day307	reaching	01	58	sub-monkeyc/ses-day307/ieeg/sub-monkeyc_ses-day307_task-reaching_run-01_events.tsv
monkeyc	day307	reaching	02	56	sub-monkeyc/ses-day307/ieeg/sub-monkeyc_ses-day307_task-reaching_run-02_events.tsv
monkeyc	day308	pressing	01	102	sub-monkeyc/ses-day308/ieeg/sub-monkeyc_ses-day308_task-pressing_run-01_events.tsv
monkeyc	day312	pressing	01	80	sub-monkeyc/ses-day312/ieeg/sub-monkeyc_ses-day312_task-pressing_run-01_events.tsv
monkeyc	day312	pressing	02	46	sub-monkeyc/ses-day312/ieeg/sub-monkeyc_ses-day312_task-pressing_run-02_events.tsv
monkeyc	day315	listening	01	40	sub-monkeyc/ses-day315/ieeg/sub-monkeyc_ses-day315_task-listening_run-01_events.tsv
monkeyc	day315	listening	02	40	sub-monkeyc/ses-day315/ieeg/sub-monkeyc_ses-day315_task-listening_run-02_events.tsv
monkeyc	day315	listening	03	40	sub-monkeyc/ses-day315/ieeg/sub-monkeyc_ses-day315_task-listening_run-03_events.tsv
monkeyc	day315	listening	04	40	sub-monkeyc/ses-day315/ieeg/sub-monkeyc_ses-day315_task-listening_run-04_events.tsv
monkeyc	day315	pressing	01	48	sub-monkeyc/ses-day315/ieeg/sub-monkeyc_ses-day315_task-pressing_run-01_events.tsv
monkeyc	day315	pressing	02	26	sub-monkeyc/ses-day315/ieeg/sub-monkeyc_ses-day315_task-pressing_run-02_events.tsv
monkeyc	day319	pressing	01	94	sub-monkeyc/ses-day319/ieeg/sub-monkeyc_ses-day319_task-pressing_run-01_events.tsv
monkeyc	day321	listening	01	40	sub-monkeyc/ses-day321/ieeg/sub-monkeyc_ses-day321_task-listening_run-01_events.tsv
monkeyc	day321	listening	02	40	sub-monkeyc/ses-day321/ieeg/sub-monkeyc_ses-day321_task-listening_run-02_events.tsv
monkeyc	day321	listening	03	40	sub-monkeyc/ses-day321/ieeg/sub-monkeyc_ses-day321_task-listening_run-03_events.tsv
monkeyc	day321	listening	04	40	sub-monkeyc/ses-day321/ieeg/sub-monkeyc_ses-day321_task-listening_run-04_events.tsv
monkeyc	day321	reaching	01	16	sub-monkeyc/ses-day321/ieeg/sub-monkeyc_ses-day321_task-reaching_run-01_events.tsv
monkeyc	day321	reaching	02	26	sub-monkeyc/ses-day321/ieeg/sub-monkeyc_ses-day321_task-reaching_run-02_events.tsv
monkeyc	day321	reaching	03	63	sub-monkeyc/ses-day321/ieeg/sub-monkeyc_ses-day321_task-reaching_run-03_events.tsv
monkeyc	day322	pressing	01	15	sub-monkeyc/ses-day322/ieeg/sub-monkeyc_ses-day322_task-pressing_run-01_events.tsv
monkeyc	day322	pressing	02	35	sub-monkeyc/ses-day322/ieeg/sub-monkeyc_ses-day322_task-pressing_run-02_events.tsv
monkeyc	day326	pressing	01	86	sub-monkeyc/ses-day326/ieeg/sub-monkeyc_ses-day326_task-pressing_run-01_events.tsv
monkeyc	day328	listening	01	40	sub-monkeyc/ses-day328/ieeg/sub-monkeyc_ses-day328_task-listening_run-01_events.tsv
monkeyc	day328	listening	02	40	sub-monkeyc/ses-day328/ieeg/sub-monkeyc_ses-day328_task-listening_run-02_events.tsv
monkeyc	day328	listening	03	40	sub-monkeyc/ses-day328/ieeg/sub-monkeyc_ses-day328_task-listening_run-03_events.tsv
monkeyc	day328	listening	04	40	sub-monkeyc/ses-day328/ieeg/sub-monkeyc_ses-day328_task-listening_run-04_events.tsv
monkeyc	day328	pressing	01	117	sub-monkeyc/ses-day328/ieeg/sub-monkeyc_ses-day328_task-pressing_run-01_events.tsv
monkeyc	day33	pressing	01	45	sub-monkeyc/ses-day33/ieeg/sub-monkeyc_ses-day33_task-pressing_run-01_events.tsv
monkeyc	day33	pressing	02	41	sub-monkeyc/ses-day33/ieeg/sub-monkeyc_ses-day33_task-pressing_run-02_events.tsv
monkeyc	day33	pressing	03	14	sub-monkeyc/ses-day33/ieeg/sub-monkeyc_ses-day33_task-pressing_run-03_events.tsv
monkeyc	day33	pressing	04	45	sub-monkeyc/ses-day33/ieeg/sub-monkeyc_ses-day33_task-pressing_run-04_events.tsv
monkeyc	day334	listening	01	40	sub-monkeyc/ses-day334/ieeg/sub-monkeyc_ses-day334_task-listening_run-01_events.tsv
monkeyc	day334	listening	02	40	sub-monkeyc/ses-day334/ieeg/sub-monkeyc_ses-day334_task-listening_run-02_events.tsv
monkeyc	day334	listening	03	40	sub-monkeyc/ses-day334/ieeg/sub-monkeyc_ses-day334_task-listening_run-03_events.tsv
monkeyc	day334	listening	04	40	sub-monkeyc/ses-day334/ieeg/sub-monkeyc_ses-day334_task-listening_run-04_events.tsv
monkeyc	day334	pressing	01	17	sub-monkeyc/ses-day334/ieeg/sub-monkeyc_ses-day334_task-pressing_run-01_events.tsv
monkeyc	day334	pressing	02	119	sub-monkeyc/ses-day334/ieeg/sub-monkeyc_ses-day334_task-pressing_run-02_events.tsv
monkeyc	day334	reaching	01	35	sub-monkeyc/ses-day334/ieeg/sub-monkeyc_ses-day334_task-reaching_run-01_events.tsv
monkeyc	day334	reaching	02	52	sub-monkeyc/ses-day334/ieeg/sub-monkeyc_ses-day334_task-reaching_run-02_events.tsv
monkeyc	day335	sep	01	225	sub-monkeyc/ses-day335/ieeg/sub-monkeyc_ses-day335_task-sep_run-01_events.tsv
monkeyc	day335	sep	02	236	sub-monkeyc/ses-day335/ieeg/sub-monkeyc_ses-day335_task-sep_run-02_events.tsv
monkeyc	day341	pressing	01	119	sub-monkeyc/ses-day341/ieeg/sub-monkeyc_ses-day341_task-pressing_run-01_events.tsv
monkeyc	day341	pressing	02	101	sub-monkeyc/ses-day341/ieeg/sub-monkeyc_ses-day341_task-pressing_run-02_events.tsv
monkeyc	day342	listening	01	40	sub-monkeyc/ses-day342/ieeg/sub-monkeyc_ses-day342_task-listening_run-01_events.tsv
monkeyc	day342	listening	02	40	sub-monkeyc/ses-day342/ieeg/sub-monkeyc_ses-day342_task-listening_run-02_events.tsv
monkeyc	day342	listening	03	40	sub-monkeyc/ses-day342/ieeg/sub-monkeyc_ses-day342_task-listening_run-03_events.tsv
monkeyc	day342	listening	04	40	sub-monkeyc/ses-day342/ieeg/sub-monkeyc_ses-day342_task-listening_run-04_events.tsv
monkeyc	day342	reaching	01	36	sub-monkeyc/ses-day342/ieeg/sub-monkeyc_ses-day342_task-reaching_run-01_events.tsv
monkeyc	day342	reaching	02	53	sub-monkeyc/ses-day342/ieeg/sub-monkeyc_ses-day342_task-reaching_run-02_events.tsv
monkeyc	day343	pressing	01	111	sub-monkeyc/ses-day343/ieeg/sub-monkeyc_ses-day343_task-pressing_run-01_events.tsv
monkeyc	day348	pressing	01	47	sub-monkeyc/ses-day348/ieeg/sub-monkeyc_ses-day348_task-pressing_run-01_events.tsv
monkeyc	day348	pressing	02	48	sub-monkeyc/ses-day348/ieeg/sub-monkeyc_ses-day348_task-pressing_run-02_events.tsv
monkeyc	day350	listening	01	40	sub-monkeyc/ses-day350/ieeg/sub-monkeyc_ses-day350_task-listening_run-01_events.tsv
monkeyc	day350	listening	02	40	sub-monkeyc/ses-day350/ieeg/sub-monkeyc_ses-day350_task-listening_run-02_events.tsv
monkeyc	day350	listening	03	40	sub-monkeyc/ses-day350/ieeg/sub-monkeyc_ses-day350_task-listening_run-03_events.tsv
monkeyc	day350	listening	04	40	sub-monkeyc/ses-day350/ieeg/sub-monkeyc_ses-day350_task-listening_run-04_events.tsv
monkeyc	day350	pressing	01	47	sub-monkeyc/ses-day350/ieeg/sub-monkeyc_ses-day350_task-pressing_run-01_events.tsv
monkeyc	day355	listening	01	40	sub-monkeyc/ses-day355/ieeg/sub-monkeyc_ses-day355_task-listening_run-01_events.tsv
monkeyc	day355	listening	02	40	sub-monkeyc/ses-day355/ieeg/sub-monkeyc_ses-day355_task-listening_run-02_events.tsv
monkeyc	day355	listening	03	40	sub-monkeyc/ses-day355/ieeg/sub-monkeyc_ses-day355_task-listening_run-03_events.tsv
monkeyc	day355	listening	04	40	sub-monkeyc/ses-day355/ieeg/sub-monkeyc_ses-day355_task-listening_run-04_events.tsv
monkeyc	day355	pressing	01	75	sub-monkeyc/ses-day355/ieeg/sub-monkeyc_ses-day355_task-pressing_run-01_events.tsv
monkeyc	day356	pressing	01	33	sub-monkeyc/ses-day356/ieeg/sub-monkeyc_ses-day356_task-pressing_run-01_events.tsv
monkeyc	day356	pressing	02	29	sub-monkeyc/ses-day356/ieeg/sub-monkeyc_ses-day356_task-pressing_run-02_events.tsv
monkeyc	day356	pressing	03	21	sub-monkeyc/ses-day356/ieeg/sub-monkeyc_ses-day356_task-pressing_run-03_events.tsv
monkeyc	day356	reaching	01	43	sub-monkeyc/ses-day356/ieeg/sub-monkeyc_ses-day356_task-reaching_run-01_events.tsv
monkeyc	day356	reaching	02	51	sub-monkeyc/ses-day356/ieeg/sub-monkeyc_ses-day356_task-reaching_run-02_events.tsv
monkeyc	day36	pressing	01	18	sub-monkeyc/ses-day36/ieeg/sub-monkeyc_ses-day36_task-pressing_run-01_events.tsv
monkeyc	day36	pressing	02	41	sub-monkeyc/ses-day36/ieeg/sub-monkeyc_ses-day36_task-pressing_run-02_events.tsv
monkeyc	day36	pressing	03	27	sub-monkeyc/ses-day36/ieeg/sub-monkeyc_ses-day36_task-pressing_run-03_events.tsv
monkeyc	day36	pressing	04	21	sub-monkeyc/ses-day36/ieeg/sub-monkeyc_ses-day36_task-pressing_run-04_events.tsv
monkeyc	day365	pressing	01	31	sub-monkeyc/ses-day365/ieeg/sub-monkeyc_ses-day365_task-pressing_run-01_events.tsv
monkeyc	day365	pressing	02	22	sub-monkeyc/ses-day365/ieeg/sub-monkeyc_ses-day365_task-pressing_run-02_events.tsv
monkeyc	day368	pressing	01	150	sub-monkeyc/ses-day368/ieeg/sub-monkeyc_ses-day368_task-pressing_run-01_events.tsv
monkeyc	day368	pressing	02	43	sub-monkeyc/ses-day368/ieeg/sub-monkeyc_ses-day368_task-pressing_run-02_events.tsv
monkeyc	day368	pressing	03	54	sub-monkeyc/ses-day368/ieeg/sub-monkeyc_ses-day368_task-pressing_run-03_events.tsv
monkeyc	day368	pressing	04	53	sub-monkeyc/ses-day368/ieeg/sub-monkeyc_ses-day368_task-pressing_run-04_events.tsv
monkeyc	day369	reaching	01	37	sub-monkeyc/ses-day369/ieeg/sub-monkeyc_ses-day369_task-reaching_run-01_events.tsv
monkeyc	day369	reaching	02	42	sub-monkeyc/ses-day369/ieeg/sub-monkeyc_ses-day369_task-reaching_run-02_events.tsv
monkeyc	day371	sep	01	224	sub-monkeyc/ses-day371/ieeg/sub-monkeyc_ses-day371_task-sep_run-01_events.tsv
monkeyc	day371	sep	02	224	sub-monkeyc/ses-day371/ieeg/sub-monkeyc_ses-day371_task-sep_run-02_events.tsv
monkeyc	day385	listening	01	40	sub-monkeyc/ses-day385/ieeg/sub-monkeyc_ses-day385_task-listening_run-01_events.tsv
monkeyc	day385	listening	02	40	sub-monkeyc/ses-day385/ieeg/sub-monkeyc_ses-day385_task-listening_run-02_events.tsv
monkeyc	day385	reaching	01	38	sub-monkeyc/ses-day385/ieeg/sub-monkeyc_ses-day385_task-reaching_run-01_events.tsv
monkeyc	day385	reaching	02	43	sub-monkeyc/ses-day385/ieeg/sub-monkeyc_ses-day385_task-reaching_run-02_events.tsv
monkeyc	day39	pressing	01	17	sub-monkeyc/ses-day39/ieeg/sub-monkeyc_ses-day39_task-pressing_run-01_events.tsv
monkeyc	day39	pressing	02	28	sub-monkeyc/ses-day39/ieeg/sub-monkeyc_ses-day39_task-pressing_run-02_events.tsv
monkeyc	day39	pressing	03	17	sub-monkeyc/ses-day39/ieeg/sub-monkeyc_ses-day39_task-pressing_run-03_events.tsv
monkeyc	day39	pressing	04	32	sub-monkeyc/ses-day39/ieeg/sub-monkeyc_ses-day39_task-pressing_run-04_events.tsv
monkeyc	day39	pressing	05	33	sub-monkeyc/ses-day39/ieeg/sub-monkeyc_ses-day39_task-pressing_run-05_events.tsv
monkeyc	day396	reaching	01	36	sub-monkeyc/ses-day396/ieeg/sub-monkeyc_ses-day396_task-reaching_run-01_events.tsv
monkeyc	day396	reaching	02	36	sub-monkeyc/ses-day396/ieeg/sub-monkeyc_ses-day396_task-reaching_run-02_events.tsv
monkeyc	day397	pressing	01	19	sub-monkeyc/ses-day397/ieeg/sub-monkeyc_ses-day397_task-pressing_run-01_events.tsv
monkeyc	day397	pressing	02	31	sub-monkeyc/ses-day397/ieeg/sub-monkeyc_ses-day397_task-pressing_run-02_events.tsv
monkeyc	day397	pressing	03	20	sub-monkeyc/ses-day397/ieeg/sub-monkeyc_ses-day397_task-pressing_run-03_events.tsv
monkeyc	day397	pressing	04	17	sub-monkeyc/ses-day397/ieeg/sub-monkeyc_ses-day397_task-pressing_run-04_events.tsv
monkeyc	day397	pressing	05	13	sub-monkeyc/ses-day397/ieeg/sub-monkeyc_ses-day397_task-pressing_run-05_events.tsv
monkeyc	day397	pressing	06	32	sub-monkeyc/ses-day397/ieeg/sub-monkeyc_ses-day397_task-pressing_run-06_events.tsv
monkeyc	day403	pressing	01	69	sub-monkeyc/ses-day403/ieeg/sub-monkeyc_ses-day403_task-pressing_run-01_events.tsv
monkeyc	day403	pressing	02	45	sub-monkeyc/ses-day403/ieeg/sub-monkeyc_ses-day403_task-pressing_run-02_events.tsv
monkeyc	day403	pressing	03	12	sub-monkeyc/ses-day403/ieeg/sub-monkeyc_ses-day403_task-pressing_run-03_events.tsv
monkeyc	day407	pressing	01	38	sub-monkeyc/ses-day407/ieeg/sub-monkeyc_ses-day407_task-pressing_run-01_events.tsv
monkeyc	day407	pressing	02	24	sub-monkeyc/ses-day407/ieeg/sub-monkeyc_ses-day407_task-pressing_run-02_events.tsv
monkeyc	day41	pressing	01	40	sub-monkeyc/ses-day41/ieeg/sub-monkeyc_ses-day41_task-pressing_run-01_events.tsv
monkeyc	day41	pressing	02	40	sub-monkeyc/ses-day41/ieeg/sub-monkeyc_ses-day41_task-pressing_run-02_events.tsv
monkeyc	day41	pressing	03	3	sub-monkeyc/ses-day41/ieeg/sub-monkeyc_ses-day41_task-pressing_run-03_events.tsv
monkeyc	day41	pressing	04	39	sub-monkeyc/ses-day41/ieeg/sub-monkeyc_ses-day41_task-pressing_run-04_events.tsv
monkeyc	day41	pressing	05	31	sub-monkeyc/ses-day41/ieeg/sub-monkeyc_ses-day41_task-pressing_run-05_events.tsv
monkeyc	day41	pressing	06	4	sub-monkeyc/ses-day41/ieeg/sub-monkeyc_ses-day41_task-pressing_run-06_events.tsv
monkeyc	day41	pressing	07	34	sub-monkeyc/ses-day41/ieeg/sub-monkeyc_ses-day41_task-pressing_run-07_events.tsv
monkeyc	day410	sep	01	232	sub-monkeyc/ses-day410/ieeg/sub-monkeyc_ses-day410_task-sep_run-01_events.tsv
monkeyc	day410	sep	02	230	sub-monkeyc/ses-day410/ieeg/sub-monkeyc_ses-day410_task-sep_run-02_events.tsv
monkeyc	day413	reaching	01	42	sub-monkeyc/ses-day413/ieeg/sub-monkeyc_ses-day413_task-reaching_run-01_events.tsv
monkeyc	day413	reaching	02	43	sub-monkeyc/ses-day413/ieeg/sub-monkeyc_ses-day413_task-reaching_run-02_events.tsv
monkeyc	day418	listening	01	40	sub-monkeyc/ses-day418/ieeg/sub-monkeyc_ses-day418_task-listening_run-01_events.tsv
monkeyc	day418	listening	02	40	sub-monkeyc/ses-day418/ieeg/sub-monkeyc_ses-day418_task-listening_run-02_events.tsv
monkeyc	day418	listening	03	40	sub-monkeyc/ses-day418/ieeg/sub-monkeyc_ses-day418_task-listening_run-03_events.tsv
monkeyc	day418	listening	04	40	sub-monkeyc/ses-day418/ieeg/sub-monkeyc_ses-day418_task-listening_run-04_events.tsv
monkeyc	day420	pressing	01	5	sub-monkeyc/ses-day420/ieeg/sub-monkeyc_ses-day420_task-pressing_run-01_events.tsv
monkeyc	day420	pressing	02	111	sub-monkeyc/ses-day420/ieeg/sub-monkeyc_ses-day420_task-pressing_run-02_events.tsv
monkeyc	day426	pressing	01	99	sub-monkeyc/ses-day426/ieeg/sub-monkeyc_ses-day426_task-pressing_run-01_events.tsv
monkeyc	day426	reaching	01	44	sub-monkeyc/ses-day426/ieeg/sub-monkeyc_ses-day426_task-reaching_run-01_events.tsv
monkeyc	day426	reaching	02	55	sub-monkeyc/ses-day426/ieeg/sub-monkeyc_ses-day426_task-reaching_run-02_events.tsv
monkeyc	day432	listening	01	40	sub-monkeyc/ses-day432/ieeg/sub-monkeyc_ses-day432_task-listening_run-01_events.tsv
monkeyc	day432	listening	02	40	sub-monkeyc/ses-day432/ieeg/sub-monkeyc_ses-day432_task-listening_run-02_events.tsv
monkeyc	day432	listening	03	40	sub-monkeyc/ses-day432/ieeg/sub-monkeyc_ses-day432_task-listening_run-03_events.tsv
monkeyc	day432	listening	04	40	sub-monkeyc/ses-day432/ieeg/sub-monkeyc_ses-day432_task-listening_run-04_events.tsv
monkeyc	day432	pressing	01	114	sub-monkeyc/ses-day432/ieeg/sub-monkeyc_ses-day432_task-pressing_run-01_events.tsv
monkeyc	day433	pressing	01	32	sub-monkeyc/ses-day433/ieeg/sub-monkeyc_ses-day433_task-pressing_run-01_events.tsv
monkeyc	day433	pressing	02	37	sub-monkeyc/ses-day433/ieeg/sub-monkeyc_ses-day433_task-pressing_run-02_events.tsv
monkeyc	day433	pressing	03	39	sub-monkeyc/ses-day433/ieeg/sub-monkeyc_ses-day433_task-pressing_run-03_events.tsv
monkeyc	day439	pressing	01	110	sub-monkeyc/ses-day439/ieeg/sub-monkeyc_ses-day439_task-pressing_run-01_events.tsv
monkeyc	day439	reaching	01	34	sub-monkeyc/ses-day439/ieeg/sub-monkeyc_ses-day439_task-reaching_run-01_events.tsv
monkeyc	day439	reaching	02	36	sub-monkeyc/ses-day439/ieeg/sub-monkeyc_ses-day439_task-reaching_run-02_events.tsv
monkeyc	day446	listening	01	40	sub-monkeyc/ses-day446/ieeg/sub-monkeyc_ses-day446_task-listening_run-01_events.tsv
monkeyc	day446	listening	02	40	sub-monkeyc/ses-day446/ieeg/sub-monkeyc_ses-day446_task-listening_run-02_events.tsv
monkeyc	day446	listening	03	40	sub-monkeyc/ses-day446/ieeg/sub-monkeyc_ses-day446_task-listening_run-03_events.tsv
monkeyc	day446	listening	04	40	sub-monkeyc/ses-day446/ieeg/sub-monkeyc_ses-day446_task-listening_run-04_events.tsv
monkeyc	day446	pressing	01	4	sub-monkeyc/ses-day446/ieeg/sub-monkeyc_ses-day446_task-pressing_run-01_events.tsv
monkeyc	day446	pressing	02	89	sub-monkeyc/ses-day446/ieeg/sub-monkeyc_ses-day446_task-pressing_run-02_events.tsv
monkeyc	day446	pressing	03	32	sub-monkeyc/ses-day446/ieeg/sub-monkeyc_ses-day446_task-pressing_run-03_events.tsv
monkeyc	day452	pressing	01	117	sub-monkeyc/ses-day452/ieeg/sub-monkeyc_ses-day452_task-pressing_run-01_events.tsv
monkeyc	day452	reaching	01	38	sub-monkeyc/ses-day452/ieeg/sub-monkeyc_ses-day452_task-reaching_run-01_events.tsv
monkeyc	day452	reaching	02	46	sub-monkeyc/ses-day452/ieeg/sub-monkeyc_ses-day452_task-reaching_run-02_events.tsv
monkeyc	day453	listening	01	40	sub-monkeyc/ses-day453/ieeg/sub-monkeyc_ses-day453_task-listening_run-01_events.tsv
monkeyc	day453	listening	02	40	sub-monkeyc/ses-day453/ieeg/sub-monkeyc_ses-day453_task-listening_run-02_events.tsv
monkeyc	day453	listening	03	40	sub-monkeyc/ses-day453/ieeg/sub-monkeyc_ses-day453_task-listening_run-03_events.tsv
monkeyc	day453	listening	04	40	sub-monkeyc/ses-day453/ieeg/sub-monkeyc_ses-day453_task-listening_run-04_events.tsv
monkeyc	day462	pressing	01	63	sub-monkeyc/ses-day462/ieeg/sub-monkeyc_ses-day462_task-pressing_run-01_events.tsv
monkeyc	day462	pressing	02	13	sub-monkeyc/ses-day462/ieeg/sub-monkeyc_ses-day462_task-pressing_run-02_events.tsv
monkeyc	day462	pressing	03	32	sub-monkeyc/ses-day462/ieeg/sub-monkeyc_ses-day462_task-pressing_run-03_events.tsv
monkeyc	day462	reaching	01	14	sub-monkeyc/ses-day462/ieeg/sub-monkeyc_ses-day462_task-reaching_run-01_events.tsv
monkeyc	day462	reaching	02	22	sub-monkeyc/ses-day462/ieeg/sub-monkeyc_ses-day462_task-reaching_run-02_events.tsv
monkeyc	day462	reaching	03	51	sub-monkeyc/ses-day462/ieeg/sub-monkeyc_ses-day462_task-reaching_run-03_events.tsv
monkeyc	day466	listening	01	40	sub-monkeyc/ses-day466/ieeg/sub-monkeyc_ses-day466_task-listening_run-01_events.tsv
monkeyc	day466	listening	02	40	sub-monkeyc/ses-day466/ieeg/sub-monkeyc_ses-day466_task-listening_run-02_events.tsv
monkeyc	day466	listening	03	40	sub-monkeyc/ses-day466/ieeg/sub-monkeyc_ses-day466_task-listening_run-03_events.tsv
monkeyc	day466	listening	04	40	sub-monkeyc/ses-day466/ieeg/sub-monkeyc_ses-day466_task-listening_run-04_events.tsv
monkeyc	day466	pressing	01	117	sub-monkeyc/ses-day466/ieeg/sub-monkeyc_ses-day466_task-pressing_run-01_events.tsv
monkeyc	day469	reaching	01	37	sub-monkeyc/ses-day469/ieeg/sub-monkeyc_ses-day469_task-reaching_run-01_events.tsv
monkeyc	day469	reaching	02	37	sub-monkeyc/ses-day469/ieeg/sub-monkeyc_ses-day469_task-reaching_run-02_events.tsv
monkeyc	day476	sep	01	223	sub-monkeyc/ses-day476/ieeg/sub-monkeyc_ses-day476_task-sep_run-01_events.tsv
monkeyc	day476	sep	02	233	sub-monkeyc/ses-day476/ieeg/sub-monkeyc_ses-day476_task-sep_run-02_events.tsv
monkeyc	day48	sep	01	209	sub-monkeyc/ses-day48/ieeg/sub-monkeyc_ses-day48_task-sep_run-01_events.tsv
monkeyc	day48	sep	02	205	sub-monkeyc/ses-day48/ieeg/sub-monkeyc_ses-day48_task-sep_run-02_events.tsv
monkeyc	day48	sep	03	205	sub-monkeyc/ses-day48/ieeg/sub-monkeyc_ses-day48_task-sep_run-03_events.tsv
monkeyc	day48	sep	04	205	sub-monkeyc/ses-day48/ieeg/sub-monkeyc_ses-day48_task-sep_run-04_events.tsv
monkeyc	day53	pressing	01	57	sub-monkeyc/ses-day53/ieeg/sub-monkeyc_ses-day53_task-pressing_run-01_events.tsv
monkeyc	day53	pressing	02	42	sub-monkeyc/ses-day53/ieeg/sub-monkeyc_ses-day53_task-pressing_run-02_events.tsv
monkeyc	day53	pressing	03	31	sub-monkeyc/ses-day53/ieeg/sub-monkeyc_ses-day53_task-pressing_run-03_events.tsv
monkeyc	day57	pressing	01	49	sub-monkeyc/ses-day57/ieeg/sub-monkeyc_ses-day57_task-pressing_run-01_events.tsv
monkeyc	day57	pressing	02	74	sub-monkeyc/ses-day57/ieeg/sub-monkeyc_ses-day57_task-pressing_run-02_events.tsv
monkeyc	day57	pressing	03	20	sub-monkeyc/ses-day57/ieeg/sub-monkeyc_ses-day57_task-pressing_run-03_events.tsv
monkeyc	day75	pressing	01	40	sub-monkeyc/ses-day75/ieeg/sub-monkeyc_ses-day75_task-pressing_run-01_events.tsv
monkeyc	day75	pressing	02	26	sub-monkeyc/ses-day75/ieeg/sub-monkeyc_ses-day75_task-pressing_run-02_events.tsv
monkeyc	day82	pressing	01	60	sub-monkeyc/ses-day82/ieeg/sub-monkeyc_ses-day82_task-pressing_run-01_events.tsv
monkeyc	day91	pressing	01	86	sub-monkeyc/ses-day91/ieeg/sub-monkeyc_ses-day91_task-pressing_run-01_events.tsv
monkeyc	day91	pressing	02	44	sub-monkeyc/ses-day91/ieeg/sub-monkeyc_ses-day91_task-pressing_run-02_events.tsv
monkeyc	day95	pressing	01	11	sub-monkeyc/ses-day95/ieeg/sub-monkeyc_ses-day95_task-pressing_run-01_events.tsv
monkeyc	day95	pressing	02	93	sub-monkeyc/ses-day95/ieeg/sub-monkeyc_ses-day95_task-pressing_run-02_events.tsv
